;CL00.WindOn;CL01.WindOn;CL02.WindOn;CL03.WindOn;CL04.WindOn;CL05.WindOn;CL06.WindOn;CL00.PV;CL01.PV;CL02.PV;CL03.PV;CL04.PV;CL05.PV;CL06.PV
1;0,21694979816675186;0,1586272954940796;0,09986622557044032;0,12061679288744925;0,4702933847904205;0,2793117552995682;0,02179988697171211;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;0,2571295849978924;0,1820401430130005;0,10870360434055328;0,1099153071641922;0,4306054532527924;0,2671069413423538;0,02852773442864418;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;0,2804441094398499;0,1865540258586407;0,1258609361946583;0,11109683811664584;0,4363338917493821;0,2663036555051804;0,040314520522952084;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;0,2786683708429337;0,2027995225042105;0,1342088207602501;0,09681046009063723;0,4958645582199098;0,2860180079936981;0,0436321746557951;0,0;0,0;0,0;0,0;0,0;0,0;0,0
5;0,30687742605805396;0,214074176736176;0,13455272316932676;0,09172394871711732;0,5113906353712082;0,2832573145627976;0,06586999446153642;0,0;0,0;0,0;0,0;0,0;0,0;0,0
6;0,30444738641381264;0,2216715138405561;0,1319021947681904;0,06929412186145782;0,472070661187172;0,2654560387134552;0,1028776742517948;0,0;0,0;0,0;0,0;0,0;0,0;0,0
7;0,3243494488298893;0,2291844204068184;0,11821270361542704;0,06320995688438416;0,3602014660835266;0,23453803285956384;0,13162279576063154;0,0;0,0;0,0;0,0;0,0;0,0;0,0
8;0,2611895188689232;0,1963978312909603;0,104618601500988;0,056830117106437684;0,2489914059638977;0,19586477354168894;0,13973184674978256;0,05191399245571578;0,058148634923635416;0,03397787703242467;0,040026940821045215;0,014123576685975229;0,023041671450092848;0,01878170925768337
9;0,1359799884259701;0,11095243692398073;0,08718946725130082;0,0581671804189682;0,20986840724945072;0,1429078035056591;0,0915895439684391;0,12685217413824498;0,14251598095633575;0,1592864852578669;0,09848933820377538;0,04059427120193943;0,09461505257411612;0,0469294965689061
10;0,1288824550807476;0,08774873390793801;0,04376145713031292;0,05632278919219971;0,2271312437951565;0,06115270145237445;0,09159940332174302;0,16771902821278234;0,16649190768966207;0,269668375389692;0,13309724169680145;0,08667798433044831;0,17239164496594664;0,07526138606030097
11;0,12689129784703254;0,06761060357093811;0,017451044917106633;0,055046519637107855;0,21927917823195456;0,020156003907322882;0,15420264974236486;0,17432248690625954;0,17128270178999125;0,3391332055056941;0,15702195089548915;0,14363048382931762;0,26584366167866225;0,1226702213247058
12;0,09492324441671374;0,04841092228889466;0,008476141840219498;0,04923925399780274;0,2127179525792599;0,014924181252717968;0,16905467510223388;0,17641388090249374;0,1846894703054427;0,3579560525028423;0,1816635289407679;0,1553404666055469;0,30065881489026536;0,17503444035742807
13;0,06907799169421197;0,03168272376060485;0,0030257139354944234;0,039721253514289866;0,2458152443170548;0,014791054278612138;0,16052494943141934;0,17865900607828028;0,2077713136713394;0,3252576089809707;0,17508018704360706;0,1269107434879129;0,261403108192556;0,16356271532593464
14;0,034710782766342166;0,01942459642887116;0,005636176466941835;0,03395579159259796;0,26073417067527765;0,012485694885253909;0,21791587471961976;0,15375131837043324;0,18470889652896694;0,24255496573457666;0,12082633306905052;0,06311454581949574;0,17598970085906596;0,10040996024143076
15;0,04871831610798835;0,04079130291938782;0,11776449680328367;0,03987128138542175;0,2134156666696072;0,008004147186875343;0,3216733157634735;0,057615242159893124;0,07592549744952051;0,12227126263090785;0,040727913408188265;0,01937868429984432;0,06881521258028102;0,022951438377238727
16;0,09368823990225793;0,07220335602760315;0,13790674209594728;0,07600517868995668;0,20386194884777076;0,008687029033899308;0,3084747582674027;0,0;0,0;0,005007961861714483;0,0;0,0;0,0;0,0
17;0,09330629296600818;0,06638365387916566;0,05939917862415312;0,08393125832080843;0,22259669005870825;0,01335004046559334;0,2453499406576157;0,0;0,0;0,0;0,0;0,0;0,0;0,0
18;0,08882820084691047;0,0616877794265747;0,08006145656108858;0,05388437807559968;0,2075114578008652;0,03357502147555351;0,28151699900627136;0,0;0,0;0,0;0,0;0,0;0,0;0,0
19;0,09275017790496352;0,06470659971237183;0,1149334192276001;0,029585427045822142;0,192886134237051;0,05552119091153145;0,274499249458313;0,0;0,0;0,0;0,0;0,0;0,0;0,0
20;0,07614896539598702;0,051297384500503536;0,10491948276758196;0,01846904307603836;0,20186587944626813;0,01022833362221718;0,20058053433895112;0,0;0,0;0,0;0,0;0,0;0,0;0,0
21;0,06339818462729455;0,037888312339782716;0,07897145599126816;0,01350564807653427;0,1850198559463024;0,006410970538854599;0,16895355284214025;0,0;0,0;0,0;0,0;0,0;0,0;0,0
22;0,0585374929010868;0,032369130849838265;0,073166374117136;0,010228414088487623;0,17842892706394192;0,005847416818141936;0,12341104298830036;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23;0,048191687837243084;0,025419088825583462;0,09239006638526916;0,00904463231563568;0,21362598538398744;0,0530175056308508;0,10355778336524964;0,0;0,0;0,0;0,0;0,0;0,0;0,0
24;0,050534688681364064;0,02587205283343793;0,13636265099048614;0,027783057838678363;0,28479923307895666;0,12148677408695226;0,07490700632333754;0,0;0,0;0,0;0,0;0,0;0,0;0,0
25;0,06786994189023972;0,03131497874855995;0,14523849189281465;0,06417420208454133;0,3394821673631669;0,11137098222970963;0,017674867436289786;0,0;0,0;0,0;0,0;0,0;0,0;0,0
26;0,09162495583295822;0,043145920336246486;0,1597970187664032;0,08262742534279825;0,3572855293750763;0,08800287172198296;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
27;0,103147991001606;0,051689541339874266;0,1837257593870163;0,08423744440078736;0,4116400182247162;0,07591463774442674;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
28;0,10479288175702096;0,058774270117282874;0,18363187909126286;0,08024026677012444;0,4705087512731552;0,09781013503670692;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
29;0,11874508187174798;0,07687421292066575;0,17731328010559086;0,08945537731051445;0,5705054670572282;0,17331300079822545;0,0012773334980010988;0,0;0,0;0,0;0,0;0,0;0,0;0,0
30;0,13422715589404108;0,0922578327357769;0,1909757673740387;0,10767305046319962;0,64711953997612;0,2149737358093262;0,014583973214030266;0,0;0,0;0,0;0,0;0,0;0,0;0,0
31;0,16175392642617228;0,1068623222410679;0,20544410943984984;0,13227290138602255;0,7641079664230347;0,23227654397487646;0,011794373765587807;0,0;0,0;0,0;0,0;0,0;0,0;0,0
32;0,19684182181954385;0,11994811296463015;0,21983098387718206;0,13465759232640268;0,8065390110015869;0,26565925478935243;0,0015735626220703125;0,06585666076729665;0,04939567822796305;0,025821325861724864;0,06663102877267937;0,0516156065020924;0,03440086041973443;0,06685057190006229
33;0,20174034237861632;0,11089299917221067;0,2399308204650879;0,10955263152718543;0,8738459765911103;0,2886592209339142;0,0;0,1775837118258211;0,13731453571179936;0,14733423804051554;0,18010564249657735;0,13896673435013387;0,13977906903900947;0,1707113185655724
34;0,13155775144696236;0,07357282303273678;0,2418211102485657;0,0594058059155941;0,9937260627746582;0,25525903403759004;0,0;0,2447016411815139;0,2121237888895242;0,25908958958067;0,2467063919391518;0,2293907005376551;0,248336205766728;0,2368150796073386
35;0,07039147689938545;0,04127230644226075;0,24219338893890385;0,057622373104095466;1,0;0,28482697904109955;0,005031834915280343;0,2810791379772341;0,2716910588298276;0,3415085619805236;0,2743026891948416;0,30309424440244576;0,2883566157145452;0,2932754645919526
36;0,05090865641832351;0,02759975716471672;0,2494469165802002;0,06914934441447257;1,0;0,3607382774353027;0,022715936973690988;0,27865048173617485;0,2814376235030313;0,3426345649499022;0,27749137967455595;0,2930103788664811;0,26879164304467784;0,3140701231769341
37;0,06531416773796082;0,035361535847187035;0,25730974078178404;0,09599380120635033;1,0;0,7472916811704636;0,043894370645284654;0,2491757243135757;0,2324607381961675;0,27594667540588724;0,2450011354280176;0,21325194333668254;0,16234040779825262;0,2470310932687992
38;0,1336036615073681;0,07181963473558428;0,3432780265808105;0,13996497988700868;1,0;0,9576743662357332;0,05043059140443802;0,15441480524417944;0,145520895953116;0,15981778133576394;0,16736286277495113;0,08258372324714464;0,0562221955000078;0,12591966722280287
39;0,3127756506204605;0,09815257266163828;0,4730037689208985;0,2711948573589325;1,0;1,0;0,10863754749298098;0,046829236594401885;0,0480549902373964;0,08311575198285459;0,05324653617769316;0,012861340128010641;0,01784336575374414;0,02501667017194414
40;0,2901354908943176;0,1065968282520771;0,5631824493408203;0,29508234858512883;1,0;1,0;0,3853303372859956;0,0;0,0;0,003171609344481198;0,0;0,0;0,0;0,0
41;0,3357747226953507;0,19608180075883866;0,5501356840133667;0,23914433121681214;1,0;1,0;0,755726033449173;0,0;0,0;0,0;0,0;0,0;0,0;0,0
42;0,4134159624576569;0,2943077087402344;0,6827092170715332;0,2;1,0;1,0;0,8966292560100556;0,0;0,0;0,0;0,0;0,0;0,0;0,0
43;0,4501954823732376;0,3444474458694459;0,8236643016338349;0,18423769474029544;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
44;0,4219237089157105;0,3490792036056519;1,0;0,16696425080299376;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
45;0,7015082359313964;0,8;0,9746184289455414;0,2;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
46;1,0;0,8;0,964516931772232;0,2;1,0;0,9558874607086182;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
47;1,0;0,8;0,9644845187664032;0,21411692202091215;1,0;0,8924637079238892;0,9888878464698792;0,0;0,0;0,0;0,0;0,0;0,0;0,0
48;1,0;0,8;0,961933332681656;0,20763812959194186;1,0;0,9045953273773192;0,9745311617851258;0,0;0,0;0,0;0,0;0,0;0,0;0,0
49;0,9230312943458556;0,8;0,9574449062347412;0,2;1,0;0,8622795104980469;0,9696566045284272;0,0;0,0;0,0;0,0;0,0;0,0;0,0
50;0,8794985771179199;0,8002954967319966;0,9484355866909028;0,2;1,0;0,9516634941101076;0,9660073697566988;0,0;0,0;0,0;0,0;0,0;0,0;0,0
51;0,8096062064170837;0,6979783870279789;0,9304496198892592;0,2;1,0;0,8623364090919494;0,9711174547672272;0,0;0,0;0,0;0,0;0,0;0,0;0,0
52;0,7283410727977753;0,5759869463741779;0,8943057149648667;0,2;1,0;0,8602013468742371;0,9215805172920228;0,0;0,0;0,0;0,0;0,0;0,0;0,0
53;0,6426645457744599;0,4923651121556759;0,7428123205900193;0,2006452962756157;1,0;0,7726834356784822;0,760757452249527;0,0;0,0;0,0;0,0;0,0;0,0;0,0
54;0,5186722755432129;0,4123094081878662;0,44988511130213743;0,2067774921655655;1,0;0,6723789870738983;0,6364777088165283;0,0;0,0;0,0;0,0;0,0;0,0;0,0
55;0,20975484848022466;0,19364445209503175;0,2016418844461441;0,17191806584596636;1,0;0,5039084315299989;0,5823826372623444;0,0;0,0;0,0;0,0;0,0;0,0;0,0
56;0,056695172935724264;0,0624638855457306;0,14190950691699986;0,09450066089630127;0,9860251486301422;0,3439612776041032;0,5225788772106171;0,05359095414233616;0,05540849397701048;0,033586205377162996;0,05460225811870492;0,035694290834731045;0,032537016288339195;0,04148324254692972
57;0,006592054665088654;0,005650544166564942;0,2033378839492798;0,0364741712808609;0,9695231795310976;0,17447496950626373;0,43185700476169603;0,08703392806799701;0,12438100321735178;0,1606633633889357;0,08588124597808422;0,07799917666748944;0,14318013732279056;0,09153926172739496
58;0,006266052275896073;0,00365326888859272;0,15331832170486448;0,02346901819109917;0,9711996436119079;0,08647578656673431;0,3834565579891205;0,13545611725266188;0,17078600419053888;0,26972320783368176;0,12209571712244775;0,11151862390086913;0,2305226588813055;0,09099754808033034
59;0,010968690738081934;0,009749744832515716;0,10864176154136657;0,08282438069581986;0,9085342824459076;0,06707245111465455;0,32308031618595123;0,197305472704902;0,20972848127947666;0,3089993628544766;0,15539922430052092;0,13235898874634552;0,2232254342723462;0,11001550535998376
60;0,009458983689546587;0,009519483894109726;0,13262648582458494;0,13496567755937575;0,7734570682048798;0,044664654135704036;0,27378141283988955;0,23221097831762685;0,22827342526812994;0,22015845683359653;0,2304683182910666;0,08697284706833383;0,06617887521336419;0,10447664606007093
61;0,004455332458019256;0,013418930023908615;0,1818885922431946;0,19992039501667025;0,6545672327280045;0,027164953947067257;0,2123008042573929;0,0921553403309598;0,09815336114019724;0,13839869053192042;0,11582960009234915;0,059585402727356886;0,060665757347671836;0,0632428309926089
62;0,024348592758178716;0,029781907796859738;0,3571322023868561;0,2986193150281906;0,4147034108638764;0,02865939065814018;0,18045142292976385;0,036789303748069734;0,044364730885575715;0,08404582989226755;0,037408069032466434;0,03325605545139599;0,04264628579592458;0,03806217569739414
63;0,06483816877007484;0,061229929327964776;0,7063131213188172;0,3522125154733658;0,20381704196333889;0,03241487666964532;0,22234595715999608;0,017553662028947724;0,025050434312740108;0,03819420413625725;0,016128404597661617;0,010003478608316036;0,015320569329298669;0,011137294441096809
64;0,07753841504454613;0,06819793581962587;0,9587484121322633;0,3027842827141285;0,11128535754978658;0,01941500976681709;0,255043187737465;0,0;0,0;0,0015740339286161868;0,0;0,0;0,0;0,0
65;0,08128535225987434;0,06927581727504731;0,8851192414760591;0,2303403712809086;0,06668723709881308;0,03733223676681519;0,2174897223711013;0,0;0,0;0,0;0,0;0,0;0,0;0,0
66;0,09704169407486916;0,07256693914532661;0,8947654783725739;0,19296454414725306;0,02967716082930565;0,051290433108806606;0,1895778089761734;0,0;0,0;0,0;0,0;0,0;0,0;0,0
67;0,09978798627853394;0,07565477564930917;0,9;0,160316214710474;0,02095901556313038;0,11435878984630107;0,20608963668346408;0,0;0,0;0,0;0,0;0,0;0,0;0,0
68;0,0934417299926281;0,061277220398187636;0,0;0,13673174008727074;0,0016014374792575835;0,27513918764889245;0,2536025404930115;0,0;0,0;0,0;0,0;0,0;0,0;0,0
69;0,12311439886689188;0,05825426243245601;0,0;0,11834421381354332;0,00023953393101692203;0,5644728280603886;0,14526226818561555;0,0;0,0;0,0;0,0;0,0;0,0;0,0
70;0,20906008183956146;0,1372812557965517;0,0;0,1496514983475208;0,01410973742604256;0,7676711410284042;0,09215797409415248;0,0;0,0;0,0;0,0;0,0;0,0;0,0
71;0,8145265221595765;0,8102680213749409;0,0;0,2634838968515396;0,04909549951553345;0,8135232791304589;0,005678196251392365;0,0;0,0;0,0;0,0;0,0;0,0;0,0
72;1,0;0,8155481860041619;0,1;0,29429854452610016;0,11237081587314607;0,8035833925008773;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
73;1,0;0,8058395057916641;0,1;0,2100385576486588;0,3225208967924118;0,843845734745264;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
74;1,0;0,8183558374643327;0,19169610142707824;0,22027987837791446;0,4690689027309418;0,7707923918962479;0,24103047847747805;0,0;0,0;0,0;0,0;0,0;0,0;0,0
75;1,0;0,9512204825878144;0,11680324971675872;0,5614055871963501;0,6531399190425874;0,9010797560214996;0,5415357023477554;0,0;0,0;0,0;0,0;0,0;0,0;0,0
76;1,0;1,0;0,8870733160525561;0,8697581291198729;1,0;0,9438376873731612;0,8378710567951203;0,0;0,0;0,0;0,0;0,0;0,0;0,0
77;1,0;0,9991354167461396;0,9007491335272788;0,7393869876861572;1,0;0,9876505672931672;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
78;1,0;1,0;0,9036029368638993;0,7455258846282958;1,0;0,9958844721317291;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
79;1,0;1,0;0,9036704890429974;0,8224767208099365;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
80;1,0;1,0;0,9152389198541642;0,7679074287414549;1,0;1,0;1,0;0,0740233974886352;0,06282301461118436;0,021810383269148186;0,07567069843435331;0,05153836479255075;0,021145141519696584;0,06134930959923038
81;1,0;1,0;0,9182460069656372;0,7403238773345947;1,0;1,0;1,0;0,19238338805495586;0,1687528535569074;0,1016338557443288;0,19313297882343555;0,1486877250109353;0,08985556260058718;0,1596323526187387
82;1,0;1,0;0,9257605850696564;0,5986343860626221;1,0;1,0;1,0;0,2824483048453765;0,24634955225550775;0,18115409605756344;0,2855913893195239;0,19344573189095315;0,13497045333421165;0,23715709125969164
83;1,0;1,0;0,9364137440919876;1,0;1,0;1,0;1,0;0,3340625477220721;0,3023818874069521;0,27623812224679634;0,3341610467206248;0,2572472163123922;0,15033394680826606;0,2780075920648695
84;1,0;1,0;0,9422799229621888;0,9;1,0;1,0;1,0;0,3364089558449013;0,3263929446331322;0,2905515337506319;0,33535749280725863;0,2361043253145208;0,13937770306107328;0,2753990129899978
85;1,0;1,0;0,9398382514715194;0,9;1,0;1,0;1,0;0,2879027642954142;0,2883908209453525;0,2596337078968995;0,2833602872083805;0,16420747861713889;0,1270854519394399;0,20709384044955675
86;1,0;1,0;0,9330332070589066;1,0;1,0;1,0;1,0;0,183599804223645;0,18285773060335705;0,19103292961693474;0,18060330338513814;0,09928123931758442;0,07065855339619577;0,1142068977895973
87;1,0;1,0;0,922216609120369;1,0;1,0;1,0;1,0;0,06966221830723995;0,07339435205476393;0,09810729098949518;0,0651558982726892;0,04215782942475139;0,027255562548926145;0,0402831379630736
88;1,0;1,0;0,9214419186115264;1,0;1,0;1,0;1,0;0,0;0,0;0,0053285448645633005;0,0;0,0;0,0;0,0
89;1,0;0,9991898834705352;0,9189510166645052;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
90;1,0;0,9938106954097748;0,9180640220642091;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
91;1,0;1,0;0,9200326442718506;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
92;1,0;0,9951088786125184;0,9214849174022676;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
93;1,0;0,9605560898780824;0,9239550590515136;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
94;1,0;0,9394914329051972;0,927703994512558;1,0;1,0;0,9957508742809296;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
95;1,0;0,927209097146988;0,9252224773168564;1,0;1,0;0,978534346818924;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
96;1,0;0,9206157326698304;0,11792368292808532;1,0;1,0;0,9627566337585448;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
97;1,0;0,9283877789974212;0,1111525870859623;1,0;1,0;0,955690848827362;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
98;1,0;0,947733908891678;0,9075477197766304;1,0;1,0;0,937750905752182;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
99;1,0;0,9478062450885772;0,9070049829781056;1,0;1,0;0,8865583181381225;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
100;1,0;0,9328596770763398;0,9081438958644868;1,0;1,0;0,8454685598611832;0,999626499414444;0,0;0,0;0,0;0,0;0,0;0,0;0,0
101;1,0;0,9258619248867036;0,9119638949632646;0,9219961643218996;1,0;0,7621969372034073;0,9934770941734314;0,0;0,0;0,0;0,0;0,0;0,0;0,0
102;1,0;0,9078131318092346;0,8905095964670182;0,8271883010864258;1,0;0,6584766209125519;0,97926282286644;0,0;0,0;0,0;0,0;0,0;0,0;0,0
103;1,0;0,8953716456890106;0,8746447890996933;0,7727680683135986;1,0;0,6968715667724611;0,917186903953552;0,0;0,0;0,0;0,0;0,0;0,0;0,0
104;1,0;0,8987623989582062;0,5854161024093627;0,7134130001068115;1,0;0,7205665588378907;0,7923911213874817;0,06709948735014896;0,0557302273189266;0,0359833477557218;0,06516411482028805;0,0389108015095952;0,022499936377272392;0,04833933936721197
105;1,0;0,9133214592933656;0,5660879552364351;0,6833753108978271;1,0;0,6502348721027374;0,7038501441478728;0,18103198393785874;0,15459707044552284;0,16585378620095484;0,1818445908312383;0,07460778691431691;0,10249393993875017;0,09615923071211084
106;1,0;0,9093334436416628;0,6890380591154099;0,7182229518890381;1,0;0,5944113075733185;0,87484011054039;0,2559671132422152;0,2406117272394989;0,28164651773264376;0,1853498455531809;0,09550038316493838;0,18964248704957987;0,10691496222871703
107;1,0;0,8850804239511489;0,846062296628952;0,7155143737792968;1,0;0,6951591014862061;0,9849354207515716;0,2739728377911278;0,3218534069065209;0,35525783951538203;0,1652633147485237;0,10390064108096267;0,2534041688134899;0,11869759967136655
108;1,0;0,8816754549741745;0,8426915496587755;0,6922709941864014;1,0;0,7454747200012207;1,0;0,2817101577144389;0,34461602129464874;0,3752330044880482;0,16800922577385552;0,0997188919052286;0,2750673150344764;0,111955275590399
109;1,0;0,8824147909879685;0,8449879288673402;0,6958017826080323;1,0;0,7688525199890136;1,0;0,2294166919746763;0,2959477908331275;0,3421130600497093;0,12623710802121033;0,09091987464346224;0,2459191564792373;0,09393598038325532
110;1,0;0,8974722504615784;0,8436443090438843;0,6989017009735108;1,0;0,8062488079071045;1,0;0,1520427019155398;0,20834541382084126;0,2594279364041304;0,08108436239770435;0,05751322400455065;0,17475364328532125;0,06409536405092392
111;1,0;0,9166177093982696;0,854915788769722;0,7365584373474121;1,0;0,8142413794994354;1,0;0,057534765388670174;0,09138946818818476;0,13669154049472476;0,029330340726687637;0,01976850159611722;0,07605573750635708;0,020654071446835277
112;1,0;0,929942846298218;0,8678799390792847;0,8082541465759278;1,0;0,7924554646015167;1,0;0,0;0,0;0,011342084771855186;0,0;0,0;0,0;0,0
113;1,0;0,9497923374176026;0,8533368468284607;0,9084091663360596;1,0;0,8211117863655091;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
114;1,0;0,973126083612442;0,8399545580148697;0,9893245220184326;1,0;0,7936591029167175;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
