l_id;tr_type;V1_long;V1_lat;V2_long;V2_lat;Capacity_MVA;Y_mho_ref_380kV
16571;AC_OHL;16,5453285333966;40,4114465306801;16,2838016692539;40,1575362097565;4725,0;0,18910745069253176
16573;AC_OHL;-8,31980002484333;51,9540661377153;-8,30744520487763;51,9602866824003;525,0;1,2169315879148594
16574;AC_OHL;-7,27988589656504;52,2492656457189;-8,30744520487763;51,9602866824003;481,25;0,013145326865528991
16586;AC_OHL;8,28486180869833;50,7590735041179;8,28731988824138;50,7578393006068;96,0;2,859576066853523
16587;AC_OHL;8,28486180869833;50,7590735041179;8,28731988824138;50,7578393006068;1806,0;40,34226133960767
16588;AC_OHL;8,28731988824138;50,7578393006068;8,32089190670256;50,7294840874106;1902,0;0,8695606218837308
16608;AC_OHL;8,4240631853466;46,3794617437608;8,36288284617497;46,2944246120691;525,0;0,09520658559386423
16629;AC_OHL;19,2733230269668;50,0007241517129;19,1504183571851;50,0405523625532;525,0;0,0872550877661715
16635;AC_OHL;7,29421462826535;47,2469995293976;7,25965959995957;47,3330112888647;570,0;0,11840582642831585
16636;AC_OHL;7,53836505620879;47,4173614396684;7,25965959995957;47,3330112888647;178,2;0,01592741500018351
16637;AC_OHL;7,25880632792152;47,3376495939671;7,25965959995957;47,3330112888647;45,0;0,2116406239825129
16638;AC_OHL;7,25880632792152;47,3376495939671;7,25965959995957;47,3330112888647;703,2;3,7384904441986566
16647;AC_OHL;6,7739201340792;51,5307843982085;6,77057615543406;51,5310203942939;525,0;4,809784112885763
16648;AC_OHL;4,84744555753455;43,4283408353126;4,8434129203956;43,4412542837155;1512,0;0,78212277300458
16649;AC_OHL;4,84986393767805;43,4430230769505;4,8434129203956;43,4412542837155;1512,0;2,748429662626972
16650;AC_OHL;4,90618375718941;43,4548419973628;4,8434129203956;43,4412542837155;1512,0;0,10072902339839332
16657;AC_OHL;1,82964023109012;41,5231835870821;1,82395417507846;41,5239739649151;3600,0;12,562882139854997
16658;AC_OHL;2,11170966582719;41,6193538025309;1,82395417507846;41,5239739649151;3600,0;0,0992312218844787
16659;AC_OHL;1,82964023109012;41,5231835870821;1,82395417507846;41,5239739649151;3600,0;7,200968491540395
16660;AC_OHL;12,2053027855048;45,4579287539522;12,2011071944471;45,4598263753883;525,0;6,072249960748361
16661;AC_OHL;12,2011071944471;45,4598263753883;12,200030204253;45,4605573971241;525,0;9,662347592108386
16662;AC_OHL;12,2034405798924;45,470118393447;12,200030204253;45,4605573971241;525,0;1,2068670906204753
16663;AC_OHL;12,1893176148268;45,4359219994478;12,200030204253;45,4605573971241;525,0;0,37506681002049286
16669;AC_OHL;13,0863397857427;48,2532345327192;13,1043705788146;48,2268316865563;621,0;0,4154242544328225
16670;AC_OHL;13,1036131811277;48,0990121069972;13,1043705788146;48,2268316865563;525,0;0,06874983374798609
16701;AC_OHL;30,577766981716;59,9059140807298;30,6506075951811;59,8542270776559;1512,0;0,3263140192256907
16707;AC_OHL;-0,551246069390695;45,0104367778356;-0,543772429865064;45,0123540611453;1512,0;2,9901151544256384
16708;AC_OHL;-0,485490911693573;44,8965930155797;-0,543772429865064;45,0123540611453;1512,0;0,0800939835016582
16709;AC_OHL;-0,551246069390695;45,0104367778356;-0,541187976792652;45,0214080157852;3600,0;3,1930642198067534
16710;AC_OHL;-0,231866094365842;44,8133264003823;-0,416654528955163;45,0606695670899;1512,0;0,035440647529439276
16711;AC_OHL;-0,541187976792652;45,0214080157852;-0,465534109352316;45,0750099016275;3600,0;0,45618637790776345
16712;AC_OHL;-8,42433488796255;40,4504199946264;-8,43749251192904;40,5148179740664;525,0;0,1541461696599204
16713;AC_OHL;-8,45348521893222;40,5366901961139;-8,43749251192904;40,5148179740664;525,0;0,4106800347263432
16727;AC_OHL;37,793789436973;55,6623431562715;37,7088480201137;55,6426831868361;525,0;0,17822053155357667
16728;AC_OHL;37,7088480201137;55,6426831868361;37,7082504607867;55,6423751022778;525,0;22,44029414145763
16729;AC_OHL;37,7046473181821;55,6390576025147;37,7026141611995;55,637221107304;525,0;4,626383121478338
16730;AC_OHL;37,7046473181821;55,6390576025147;37,7026141611995;55,637221107304;525,0;4,652562682047043
16736;AC_OHL;29,9040249941712;46,6376142865976;29,9277684101777;46,6293660147862;1512,0;1,0605212545017884
16737;AC_OHL;29,9345148922724;46,6313988143424;29,9277684101777;46,6293660147862;1512,0;7,166611424451074
16738;AC_OHL;29,7348057955724;46,7628570793445;29,9277684101777;46,6293660147862;1512,0;0,11600823709276711
16779;AC_OHL;15,8858452136115;48,3451368070732;15,8829704250393;48,3465521134791;525,0;4,238753533906859
16780;AC_OHL;15,8551225329165;48,3731809850628;15,8829704250393;48,3465521134791;525,0;0,29761501811759855
16783;AC_OHL;-8,45348521893222;40,5366901961139;-8,45606059902027;40,540792000439;525,0;2,5618018049881432
16795;AC_OHL;3,7409385047728;47,8865075755534;3,64430592620455;47,8185118032247;1512,0;0,10749742854508514
16796;AC_OHL;3,60799522987912;47,8079936678781;3,64430592620455;47,8185118032247;1512,0;0,367930768559989
16798;AC_OHL;3,60799522987912;47,8079936678781;3,64724377650974;47,8204218066873;1512,0;0,3249620623561351
16802;AC_OHL;16,461159020238;59,60827987502;16,4796032296516;59,6204366831305;703,2;0,5068036334490946
16806;AC_OHL;16,4796032296516;59,6204366831305;16,5063604487044;59,6261533988585;178,2;0,23809351961822384
16807;AC_OHL;16,5169718878295;59,6299999119787;16,5063604487044;59,6261533988585;703,2;2,0454618059425353
16808;AC_OHL;16,461159020238;59,60827987502;16,5063604487044;59,6261533988585;525,0;0,2993848724218163
16809;AC_OHL;16,5169718878295;59,6299999119787;16,5622327847677;59,6476681882218;178,2;0,11444306266051185
16810;AC_OHL;16,5169718878295;59,6299999119787;16,5622327847677;59,6476681882218;525,0;0,3209470224696331
16817;AC_OHL;11,3563036878628;46,5133350052602;11,2944207796895;46,4817985128584;525,0;0,16778686243193794
16818;AC_OHL;11,1288123146433;46,1547691618634;11,2991741251839;46,4813699065065;525,0;0,026246359064215595
16819;AC_OHL;11,2944207796895;46,4817985128584;11,2991741251839;46,4813699065065;525,0;3,046605902708892
16820;AC_OHL;11,2900401452065;46,4814492691439;11,2991741251839;46,4813699065065;525,0;1,5959309315713217
16831;AC_OHL;6,6300450727968;49,4545538465838;6,76010072124289;49,3662406986307;1863,0;0,26226384140862435
16832;AC_OHL;6,7597342984385;49,3661651747881;6,76010072124289;49,3662406986307;525,0;41,98634990499422
16833;AC_OHL;6,76601568493305;49,3600771974691;6,79652920264451;49,3338440757709;525,0;0,3084600396731318
16835;AC_OHL;7,75270715155948;48,0978639046328;7,58778012709917;48,0144617974774;6993,0;0,8540833475826538
16841;AC_OHL;2,60747733919223;44,3872932944;2,71915544926559;44,4286270645235;1512,0;0,11336427717954885
16853;AC_OHL;6,19600218189265;46,3667834926853;6,14268260775514;46,2963790166469;525,0;0,12628836645580244
16889;AC_OHL;16,5267021327717;59,8484357583082;16,2808871751461;60,5351203880726;525,0;0,014182437727507989
16891;AC_OHL;16,0497016045276;61,3215375794034;16,2808871751461;60,5351203880726;481,25;0,01251790876603804
16898;AC_OHL;6,14123102008753;46,3058219640043;6,1424235336272;46,2965209639829;178,2;0,3880227670582576
16899;AC_OHL;6,14268260775514;46,2963790166469;6,1424235336272;46,2965209639829;525,0;46,420863628926654
16911;AC_OHL;9,42998939162149;45,3320508996735;9,42312008907773;45,3342050585566;525,0;2,4179515453627007
16924;AC_OHL;5,79630669707473;46,0628034790458;5,79176382685141;46,0648436089165;3600,0;9,814266204849739
